"Exercicio","Mes","Orgao","Cargo","Quantidade","Regime","Ativo"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","81","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSAO EX-DEPUTADO","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","714","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","466","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","7","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","36","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","62","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","45","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","21","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","17","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","8","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","22","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","31","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","21","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","74","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","87","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","11","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","7","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","16","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","27","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","53","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","30","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","47","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","22","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSAO EX-DEPUTADO","5","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2300","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3155","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","4","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","36","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","53","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","11","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","17","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","38","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","28","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","206","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","117","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","8","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","19","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","11","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","28","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","66","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","20","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","8","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","21","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","8","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","14","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSAO EX-DEPUTADO","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","26","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","58","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","36","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","20","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","25","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","15","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","11","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","26","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","15","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","25","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","160","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","71","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","45","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","25","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","12","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","40","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","35","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","78","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","13","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","19","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","34","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","28","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","19","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","36","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","79","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","28","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","8","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","20","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","13","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","11","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","13","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","30","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","18","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","15","PENSIONISTA","Pensionistas"
"2013","2","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","77","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","36","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","28","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","8","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","13","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","20","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","12","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","31","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","13","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","19","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","15","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","39","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","20","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","20","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","39","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","13","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","18","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","17","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","14","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","11","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","11","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","200","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","131","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","24","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","8","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","17","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","23","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","7","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","24","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","13","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","82","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","32","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO TESOURO","1","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","11","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","135","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","81","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSAO EX-DEPUTADO","1","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","717","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","466","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","7","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","62","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","35","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","21","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","45","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","17","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","10","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","4","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","8","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","22","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","9","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","3","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","2","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","6","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","1","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","5","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","32","PENSIONISTA","Pensionistas"
"2013","3","PBPREV - PENSIONISTA","PENSIONISTA DO PBPREV","21","PENSIONISTA","Pensionistas"
